"Report ID","Report Version","Reporting Entity","Report Type","Report Month","Report Year","Report Submission Date","VIN","VIN - Unknown","Serial Number","Make","Model","Model - Unknown","Model Year","Model Year - Unknown","Same Vehicle ID","Mileage","Mileage - Unknown","Driver / Operator Type","ADAS/ADS Version","ADAS/ADS Version - Unknown","ADAS/ADS Version CBI","ADS Equipped?","Automation System Engaged?","Operating Entity","Operating Entity - Unknown","Source - Complaint/Claim","Source - Telematics","Source - Law Enforcement","Source - Field Report","Source - Testing","Source - Media","Source - Other","Source - Other Text","Incident Date","Incident Date - Unknown","Notice Received Date","Incident Time (24:00)","Incident Time - Unknown","Same Incident ID","Latitude","Latitude  - Unknown","Longitude","Longitude - Unknown","Address","Address - Unknown","City","City - Unknown","State","Zip Code","Zip Code - Unknown","Roadway Type","Roadway Surface","Roadway Description","Posted Speed Limit (MPH)","Posted Speed Limit - Unknown","Lighting","Weather - Clear","Weather - Snow","Weather - Cloudy","Weather - Fog/Smoke","Weather - Rain","Weather - Severe Wind","Weather - Unknown","Weather - Other","Weather - Other Text","Crash With","Highest Injury Severity","Property Damage?","CP Pre-Crash Movement","CP Any Air Bags Deployed?","CP Was Vehicle Towed?","CP Contact Area - Rear Left","CP Contact Area - Left","CP Contact Area - Front Left","CP Contact Area - Rear","CP Contact Area - Top","CP Contact Area - Front","CP Contact Area - Rear Right","CP Contact Area - Right","CP Contact Area - Front Right","CP Contact Area - Bottom","CP Contact Area - Unknown","SV Pre-Crash Movement","SV Any Air Bags Deployed?","SV Was Vehicle Towed?","SV Were All Passengers Belted?","SV Precrash Speed (MPH)","SV Pre-crash Speed - Unknown","SV Contact Area - Rear Left","SV Contact Area - Left","SV Contact Area - Front Left","SV Contact Area - Rear","SV Contact Area - Top","SV Contact Area - Front","SV Contact Area - Rear Right","SV Contact Area - Right","SV Contact Area - Front Right","SV Contact Area - Bottom","SV Contact Area - Unknown","Data Availability - EDR","Data Availability - Police Rpt","Data Availability - Telematics","Data Availability - Complaints","Data Availability - Video","Data Availability - Other","Data Availability - No Data","Data Availability - Unknown","Law Enforcement Investigating?","Investigating Agency","Investigating Agency - Unknown","Rep Ent Or Mfr Investigating?","Investigating Officer Name","Inv. Officer Name - Unknown","Investigating Officer Phone","Inv. Officer Phone - Unknown","Investigating Officer Email","Inv. Officer Email - Unknown","Within ODD?","Within ODD? - CBI","Narrative","Narrative - CBI?"
"30412-1138","1","Cruise LLC","1-Day","","","AUG-2021","5G21A6P07L4"," ","N/A","Chevrolet","Bolt"," ","2020"," ","0756666678e7ccc","31090"," ","In-Vehicle and Remote (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Cruise"," "," "," "," "," ","Y"," "," ","","AUG-2021"," ","AUG-2021","23:05"," ","aed9b05ea58c626","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Non-Motorist: Cyclist","Unknown","Yes","Proceeding Straight","",""," "," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","No","No","Yes","8"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y","Y"," "," ","Yes","San Francisco Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","A Cruise autonomous vehicle (Cruise AV), operating in autonomous mode, was traveling southbound on [XXX] between [XXX] and [XXX]. The Cruise AV was traveling 22.6 mph upon entering the intersection with [XXX] on a green light. As the Cruise AV continued through the intersection, a bicyclist traveling eastbound on [XXX] failed to stop for their red light and entered the intersection. The Cruise AV was disengaged from autonomous mode and the Cruise AV operator braked to a speed of 8.1 mph and, shortly thereafter, the bicyclist made contact with the Cruise AV, damaging the front of the Cruise AV and the bicycle. Police and Emergency Medical Services were called, but the cyclist left the scene before the police or EMS arrived. [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30413-1130","1","May Mobility","Monthly","7","2021","AUG-2021","2T2JGMDA3LC"," ","N/A","Lexus","RX450H"," ","2020"," ","0eecc7fa6ddc4ad","3854"," ","In-Vehicle (Commercial / Test)","4"," "," ","Yes","ADS","May Mobility"," "," "," "," ","Y"," "," "," ","","JUL-2021"," ","JUL-2021","16:15"," ","d0d33333ba895d5","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Indianapolis"," ","IN ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","SUV","No Injuries Reported","Yes","Proceeding Straight","No","No","Y","Y"," "," "," "," "," "," "," "," "," ","Proceeding Straight","No","No","Yes","18"," "," "," ","Y"," "," "," "," "," ","Y"," "," "," ","Y"," "," ","Y","Y"," "," ","No",""," ","No",""," ",""," ",""," ","Yes"," ","Summary of incidentLeading up to the event, the autonomy system functioned as expected, following the route through the intersection, slowing appropriately for other road users and the red light.  Vehicle autonomous behavior was performing as expected and did not require a takeover.Description of event:16:17:30 May vehicle, traveling East on [XXX], in full working order with no errors, autonomously navigates the [XXX] and [XXX] intersection.16:17:35 May vehicle autonomously begins to slow to match the speed of a vehicle several car lengths ahead merging into our lane from the right.16:17:37 By means of an accelerator pedal push the vehicle is moved into manual mode by the safety operator - from this point forward, the vehicle remains under control of the safety operator.16:17:43 Manual acceleration command via the pedal increases.16:17:44 Safety operator manually continues straight which, due to the slight change in angle of the road, brings the May vehicle into contact with the first vehicle to the right.16:17:44 Safety operator manually applies brake.16:17:45 With the manual brake command now at maximum the May vehicle makes contact with the second vehicle.Vehicle indicators for manual or autonomy mode:The visual indicator for autonomy was functioning properly and as expected in the time leading up to and during the event.The audio communication device in the vehicle was functioning properly and was used to call for assistance and to report the incident.The audio beep to indicate a state change was functioning properly.The safety operator had some audio indication that he had exited autonomy and entered manual operation, and he had full visual indication on his dashboard.                                                                "," "
"30610-1091","1","Zoox, Inc.","Monthly","8","2021","AUG-2021","5TDDCRFH7GS"," ","N/A","Toyota","Highlander"," ","2016"," ","68d677c40b0c371","47018"," ","In-Vehicle (Commercial / Test)","21.21.08.10"," "," ","Yes","ADS","Zoox"," "," "," "," "," ","Y"," "," ","","AUG-2021"," ","AUG-2021","22:18"," ","f72001a87258c7e","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Las Vegas"," ","NV ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","No","Making Right Turn","No","No","Y","Y"," "," "," "," "," "," "," ","Y"," ","Making Right Turn","No","No","Yes","5"," "," "," "," "," "," "," "," "," ","Y","Y"," ","Y"," ","Y"," ","Y"," "," "," ","No",""," ","No",""," ",""," ",""," ","No, see Narrative"," ","A Zoox vehicle was in autonomous mode within its ODD (SAE L3), then transitioned out of its ODD into manual mode 10 seconds before the contact in the right-turn lane while making a right from [XXX] onto [XXX]. As the Zoox driver inched out to see traffic,the Zooxvehicle made contact with the passenger vehicle ahead."," "
"30610-1083","1","Zoox, Inc.","Monthly","8","2021","AUG-2021","5TDDCRFH3GS"," ","N/A","Toyota","Highlander"," ","2016"," ","1db0801a222a5aa","58804"," ","In-Vehicle (Commercial / Test)","20.21.07.24"," "," ","Yes","ADS","Zoox"," "," "," "," "," ","Y"," "," ","","JUL-2021"," ","JUL-2021","23:34"," ","9b9546584c36817","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Las Vegas"," ","NV ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Unknown","Changing Lanes","No","No"," "," "," "," "," ","Y"," "," "," "," "," ","Proceeding Straight","No","No","Yes","0"," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y"," ","Y"," "," "," ","No",""," ","No",""," ",""," ",""," ","Yes"," ","A Zoox vehicle in autonomy began to slow in traffic and was rear-ended when apassenger vehicle from behindchanged lanesand made contact with the Zoox vehicle."," "
"30412-1089","1","Cruise LLC","Monthly","7","2021","AUG-2021","5G21A6P05L4"," ","N/A","Chevrolet","Bolt"," ","2020"," ","0e07360d9d38851","29293"," ","In-Vehicle (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","CRUISE"," "," "," "," "," ","Y"," "," ","","JUL-2021"," ","JUL-2021","21:38"," ","dfa7cebb30de052","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Proceeding Straight","Unknown","No"," "," "," "," "," "," "," "," ","Y"," "," ","Stopped","No","No","Yes","0"," ","Y"," "," "," "," "," "," "," "," "," "," ","Y"," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30610-1080","1","Zoox, Inc.","Monthly","8","2021","AUG-2021","5TDDCRFH4GS"," ","N/A","Toyota","Highlander"," ","2016"," ","a473192087e29b3","77332"," ","In-Vehicle (Commercial / Test)","22.21.07.27"," "," ","Yes","ADS","Zoox"," "," "," "," "," ","Y"," "," ","","JUL-2021"," ","JUL-2021","08:44"," ","3bcb829bf72a6f6","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Las Vegas"," ","NV ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","35"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","No","Proceeding Straight","No","No"," "," "," "," "," "," ","Y"," "," ","Y"," ","Making Right Turn","No","No","Yes","3"," ","Y"," "," "," "," "," "," "," "," ","Y"," ","Y"," ","Y"," ","Y"," "," "," ","No",""," ","No",""," ",""," ",""," ","Yes"," ","While merging in a slip lane onto [XXX] from [XXX], the Zoox vehicle yielded for left cross traffic. Then the passenger vehicle collided with the Zoox rear bumper. Operators disengaged the autonomous mode after contact.                                                                                                                                                                                   "," "
"30531-6","3","Transdev Alternative Services","Monthly Update","8","2021","AUG-2021","SADHW2S14M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","fcbda73e579f03e","1232"," ","Other, see Narrative","","Y"," ","Yes","ADS","Waymo, LLC"," "," "," "," ","Y"," "," "," ","","JUL-2021"," ","JUL-2021","16:47"," ","271d12d94b19ecc","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Other, see Narrative","Unknown","No"," "," "," "," "," "," "," "," "," "," ","Y","Proceeding Straight","No","Yes","Yes","18"," "," ","Y"," ","Y"," "," ","Y"," "," "," "," "," ","Y"," "," ","Y"," "," "," ","Yes","San Francisco Police Dept."," ","Yes","","Y","","Y","","Y","Yes"," ","No update to narrative. Please refer to Transdev report - TransdevAl-[XXX]) submitted on July, [XXX], 2021."," "
"30531-2","3","Transdev Alternative Services","Monthly Update","8","2021","AUG-2021","","Y","","Chrysler","Pacifica"," ","2017"," "," ","34996"," ","In-Vehicle (Commercial / Test)","","Y"," ","Yes","ADS","Waymo LLC"," "," "," "," ","Y"," "," "," ","","JUL-2021"," ","JUL-2021","15:10"," "," ","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","","Y","Intersection","Dry","No Unusual Conditions","25"," ","Daylight"," "," ","Y"," "," "," "," "," ","","Van","No Injuries Reported","Yes","Proceeding Straight","No","No"," "," "," "," "," "," "," "," ","Y"," "," ","Making Left Turn","No","Yes","Yes","","Y"," "," "," "," "," "," ","Y"," "," "," "," "," "," "," "," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","No update to narrative. Please refer to Transdev report - TransdevAl-[XXX]) submitted on July, [XXX], 2021."," "
"30290-1072","1","Argo AI","Monthly","8","2021","AUG-2021","3FA6P0MU4KR"," ","N/A","Ford","Fusion"," ","2019"," ","e021a860c193fa3","11497"," ","In-Vehicle (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Argo AI"," "," "," "," ","Y","Y"," "," ","","JUL-2021"," ","JUL-2021","09:50"," ","f8f8385729a3819","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Miami"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","30"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Merging","No","No"," "," "," "," "," "," "," "," "," "," ","Y","Proceeding Straight","No","No","Yes","2"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," ","Yes","Miami Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30290-1071","1","Argo AI","Monthly","8","2021","AUG-2021","3FA6P0MU7KR"," ","N/A","Ford","Fusion"," ","2019"," ","85841ac8ed73351","16752"," ","In-Vehicle (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Argo AI"," "," "," "," ","Y","Y"," "," ","","JUL-2021"," ","JUL-2021","16:33"," ","149e02a12464f84","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Austin"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","30"," ","Daylight","Y"," "," "," "," "," "," "," ","","Other, see Narrative","No Injuries Reported","Yes","Making Right Turn","No","No"," "," "," "," "," "," "," "," "," "," ","Y","Stopped","No","No","Yes","0"," "," "," "," "," "," "," ","Y"," "," "," "," "," "," "," "," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"1306-1065","1","Toyota Motor Engineering & Manufacturing","Monthly","7","2021","AUG-2021","2T2JGMDA3LC"," ","N/A","Lexus","RX450H"," ","2020"," ","0eecc7fa6ddc4ad","3854"," ","In-Vehicle (Commercial / Test)","4"," "," ","Yes","ADS","May Mobility"," "," "," "," "," "," "," ","Y","Communication from May Mobility","JUL-2021"," ","JUL-2021","16:15"," ","d0d33333ba895d5","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Indianapolis"," ","IN ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","SUV","No Injuries Reported","Yes","Proceeding Straight","No","No","Y","Y"," "," "," "," "," "," "," "," "," ","Proceeding Straight","No","No","Yes","18"," "," "," ","Y"," "," "," "," "," ","Y"," "," "," ","Y"," "," ","Y","Y"," "," ","No",""," ","No",""," ",""," ",""," ","Yes"," ","- The subject vehicle of this report was procured by and up-fitted to ADS L4 by May Mobility with a May Mobility automated driving kit.- The content of this report, including the summary of incident below, is the information as Toyota received from May Mobility on Aug [XXX], 2021.Summary of incident (as Toyota received from May Mobility):Leading up to the event, the autonomy system functioned as expected, following the route through the intersection, slowing appropriately for other road users and the red light. Vehicle autonomous behavior was performing as expected and did not require a takeover.Description of event:16:17:30 May vehicle, traveling East on(XXX), in full working order with no errors, autonomously navigates the ((XXX) and (XXX) intersection.16:17:35 May vehicle autonomously begins to slow to match the speed of a vehicle several car lengths ahead merging into our lane from the right.16:17:37 By means of an accelerator pedal push the vehicle is moved into manual mode by the safety operator - from this point forward, the vehicle remains under control of the safety operator.16:17:43 Manual acceleration command via the pedal increases.16:17:44 Safety operator manually continues straight which, due to the slight change in angle of the road, brings the May vehicle into contact with the first vehicle to the right.16:17:44 Safety operator manually applies brake.16:17:45 With the manual brake command now at maximum the May vehicle makes contact with the second vehicle.Vehicle indicators for manual or autonomy mode:The visual indicator for autonomy was functioning properly and as expected in the time leading up to and during the event.The audio communication device in the vehicle was functioning properly and was used to call for assistance and to report the incident.The audio beep to indicate a state change was functioning properly.The safety operator had some audio indication that he had exited autonomy and entered manual operation, and he had full visual indication on his dashboard.  "," "
"30792-1031","1","WeRide Corp","Monthly","8","2021","AUG-2021","3LN6L5LU1HR"," ","N/A","Lincoln","MKZ"," ","2017"," ","1e795dcf422a758","13679"," ","In-Vehicle (Commercial / Test)","L4"," "," ","Yes","ADS","Weride Corp"," "," "," "," "," ","Y"," "," ","","JUL-2021"," ","JUL-2021","11:35"," ","7e6339198926ba7","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Jose"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","35"," ","Daylight","Y"," "," "," "," "," "," "," ","","SUV","No Injuries Reported","Yes","Passing","No","No"," "," ","Y"," "," "," "," "," "," "," "," ","Proceeding Straight","No","No","Yes","3"," "," "," "," ","Y"," "," ","Y"," "," "," "," "," "," ","Y"," ","Y"," "," "," ","No",""," ","No",""," ",""," ",""," ","Yes"," ","At about 11:35 am our vehicle (car 1) was waiting behind a USPS truck to make an unprotected left turn, meanwhile one other vehicle (car 2) waited behind our vehicle.   Another non involved vehicle notices the queue of vehicles and passes on the right in the bike lane.  As the USPS truck begins to make the turn, car 1 begins to move forward at 7 MPH then slowed to 3 MPH when yielding to the vehicle passing in the bike lane. Car 2 directly behind us strikes our passenger rear bumper.  The safety driver then disengaged the vehicle (car 1) and moved into a nearby parking lot to exchange information."," "
"30531-33","2","Transdev Alternative Services","10-Day Update","","","AUG-2021","SADHW2S14M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","09f6e9bd642f040","5471"," ","Other, see Narrative","","Y"," ","Yes","ADS","Waymo LLC."," "," "," "," ","Y"," "," "," ","","AUG-2021"," ","AUG-2021","16:48"," ","67a8aed333e7a9d","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","","Y","Intersection","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","Non-Motorist: Cyclist","No Injuries Reported","Yes","Other, see Narrative","",""," "," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","No","No","Yes","1"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","No update to narrative. Please refer to Transdev report - TransdevAl-[XXX]) submitted on Aug, [XXX], 2021."," "
"30290-15","2","Argo AI","10-Day Update","","","AUG-2021","3FA6P0MU3KR"," ","","Ford","Fusion"," ","2019"," ","2ad07e63259f51d","10722"," ","In-Vehicle (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Argo AI"," "," "," "," ","Y","Y"," "," ","","JUL-2021"," ","JUL-2021","09:26"," ","f700288ccb3ad35","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Washington DC"," ","DC ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","Pickup Truck","Minor","Yes","Proceeding Straight","No","No"," "," "," "," "," ","Y"," "," "," "," "," ","Stopped","No","Yes","Yes","0"," "," "," "," ","Y"," "," "," "," "," "," "," "," ","Y"," "," ","Y","Y"," "," ","Yes","Washington DC Metropolitan Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30531-33","1","Transdev Alternative Services","1-Day","","","AUG-2021","SADHW2S14M1"," ","","Jaguar","I-Pace"," ","2021"," ","09f6e9bd642f040","5471"," ","Other, see Narrative","","Y"," ","Yes","ADS","Waymo LLC. "," "," "," "," ","Y"," "," "," ","","AUG-2021"," ","AUG-2021","16:48"," ","67a8aed333e7a9d","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","","Y","Intersection","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","Non-Motorist: Cyclist","No Injuries Reported","Yes","Other, see Narrative","Not Applicable","No"," "," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","No","No","Yes","1"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On August [XXX], 2021 at approximately 4:48pm, Waymo Autonomous Vehicle operated by a Transdev employee, in the city of San Francisco, California was stuck by a bicycle at [XXX] and [XXX]. The Waymo AV had stopped at the stop sign on [XXX] and, when the intersection was clear, began to proceed westbound through the intersection with [XXX]. At the approximately the same time, a cyclist traveling northbound ran the stop sign on [XXX], began to turn right into [XXX] but immediately veered left to continue northbound across the crosswalk on [XXX], where it stuck the rear drivers side of the Waymo AV. The cyclist stated upright and immediately rode away, continuing northbound on [XXX]. The Bicyclist caused a minor scratches and marks on the rear divers side bumper of the Waymo AV. The Waymo AV was operating with a driver (in the driver's seating position), who transitioned the vehicle from autonomous to manual mode approximately 1 second before the impact occurred. At the time of impact, the Waymo AV was in manual mode. Trasndev Alternative Services (TAS) is reporting this crash under Request No. 1 of the Standing General Order 2021-01 because of a vulnerable road user was involved. Transdev may supplement or correct it's reporting with additional information as it may become available. This report is a duplicate to Waymo LLC's report WaymoLLC-[XXX])."," "
