"Report ID","Report Version","Reporting Entity","Report Type","Report Month","Report Year","Report Submission Date","VIN","VIN - Unknown","Serial Number","Make","Model","Model - Unknown","Model Year","Model Year - Unknown","Same Vehicle ID","Mileage","Mileage - Unknown","Driver / Operator Type","ADAS/ADS Version","ADAS/ADS Version - Unknown","ADAS/ADS Version CBI","ADS Equipped?","Automation System Engaged?","Operating Entity","Operating Entity - Unknown","Source - Complaint/Claim","Source - Telematics","Source - Law Enforcement","Source - Field Report","Source - Testing","Source - Media","Source - Other","Source - Other Text","Incident Date","Incident Date - Unknown","Notice Received Date","Incident Time (24:00)","Incident Time - Unknown","Same Incident ID","Latitude","Latitude  - Unknown","Longitude","Longitude - Unknown","Address","Address - Unknown","City","City - Unknown","State","Zip Code","Zip Code - Unknown","Roadway Type","Roadway Surface","Roadway Description","Posted Speed Limit (MPH)","Posted Speed Limit - Unknown","Lighting","Weather - Clear","Weather - Snow","Weather - Cloudy","Weather - Fog/Smoke","Weather - Rain","Weather - Severe Wind","Weather - Unknown","Weather - Other","Weather - Other Text","Crash With","Highest Injury Severity","Property Damage?","CP Pre-Crash Movement","CP Any Air Bags Deployed?","CP Was Vehicle Towed?","CP Contact Area - Rear Left","CP Contact Area - Left","CP Contact Area - Front Left","CP Contact Area - Rear","CP Contact Area - Top","CP Contact Area - Front","CP Contact Area - Rear Right","CP Contact Area - Right","CP Contact Area - Front Right","CP Contact Area - Bottom","CP Contact Area - Unknown","SV Pre-Crash Movement","SV Any Air Bags Deployed?","SV Was Vehicle Towed?","SV Were All Passengers Belted?","SV Precrash Speed (MPH)","SV Pre-crash Speed - Unknown","SV Contact Area - Rear Left","SV Contact Area - Left","SV Contact Area - Front Left","SV Contact Area - Rear","SV Contact Area - Top","SV Contact Area - Front","SV Contact Area - Rear Right","SV Contact Area - Right","SV Contact Area - Front Right","SV Contact Area - Bottom","SV Contact Area - Unknown","Data Availability - EDR","Data Availability - Police Rpt","Data Availability - Telematics","Data Availability - Complaints","Data Availability - Video","Data Availability - Other","Data Availability - No Data","Data Availability - Unknown","Law Enforcement Investigating?","Investigating Agency","Investigating Agency - Unknown","Rep Ent Or Mfr Investigating?","Investigating Officer Name","Inv. Officer Name - Unknown","Investigating Officer Phone","Inv. Officer Phone - Unknown","Investigating Officer Email","Inv. Officer Email - Unknown","Within ODD?","Within ODD? - CBI","Narrative","Narrative - CBI?"
"669-1350","2","Hyundai Motor America","10-Day Update","","","OCT-2021","KM8R5DHEXMU"," ","N/A","HYUNDAI","PALISADE"," ","2021"," ","920c6567f5d9516","","Y","Consumer","Highway Drive Assist"," "," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","JUL-2021"," ","SEP-2021","","Y","edaa26f10eca5bc","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","TX ","","Y","Highway / Freeway","Unknown","No Unusual Conditions","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","SUV","Unknown","Unknown","Lane / Road Departure","Yes","Yes"," ","Y","Y","Y","Y","Y"," ","Y","Y"," "," ","Lane / Road Departure","Yes","Yes","Unknown","","Y"," ","Y","Y","Y","Y","Y"," ","Y","Y"," "," "," "," "," "," "," "," "," ","Y","Unknown","","Y","Yes","","Y","","Y","","Y","Unknown"," ","According to the customer's email, the vehicle was being driven on a two-lane highway at an unspecified speed. The customer did indicate the Highway Drive Assist mode was on.  The customer alleges that the vehicle left the lane of travel when driving a steep curved road, initiating a crash.  Hyundai notes that the ODD of the Highway Drive Assist system is limited by certain environmental factors, such as weather and curvatures in the path of travel, requiring the driver to remain engaged at all times while operating the vehicle.  Hyundai is attempting to gather additional details on the incident for a possible vehicle inspection. 
*10-Day Update*
Hyundai is attempting to inspect the incident vehicle and download the EDR report for further analysis.
*Monthly Update #1*
Hyundai inspected the vehicle on October [XXX], 2021. The inspection and associated EDR report is currently under review.  The results and assessment will be provided in the next monthly update and in the next monthly ""deep dive"" discussion with ODI."," "
"1243-1379","1","Subaru of America, Inc.","1-Day","","","OCT-2021","JF2GTAECXM8"," ","N/A","Subaru","Crosstrek"," ","2021"," ","2d8be67244886ea","4000"," ","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","AUG-2021"," ","OCT-2021","08:00"," ","47c8f9f110f99a7","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","NY ","","Y","Highway / Freeway","Dry","No Unusual Conditions","","Y","Daylight","Y"," "," "," "," "," "," "," ","","Unknown","Minor","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Proceeding Straight","Yes","Yes","Yes","65"," "," "," "," "," "," "," "," "," "," "," ","Y"," "," "," "," "," "," "," ","Y","Unknown","","Y","Unknown","","Y","","Y","","Y","Unknown"," ","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1383","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJSA1H44FF"," ","N/A","Tesla","Model S"," ","2015"," ","04b136579715d39","15218"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","15:51"," ","7eddfc0717ec0fc","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Sunnyvale"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"1306-1376","1","Toyota Motor Engineering & Manufacturing","1-Day","","","OCT-2021","4T1G11AK3MU"," ","N/A","Toyota","Camry"," ","2021"," ","e631d5e01d7073b","16500"," ","Consumer","TSS 2.5+"," "," ","No","Unknown, see Narrative",""," ","Y"," "," "," "," "," "," ","","SEP-2021"," ","OCT-2021","09:45"," ","4a57ce4beb4f505","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Orange Grove"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Other Fixed Object","Unknown","Yes","","",""," "," "," "," "," "," "," "," "," "," "," ","Unknown","Yes","Yes","Yes","55"," "," "," "," "," "," "," "," "," "," "," ","Y"," "," "," "," "," "," "," ","Y","Yes","Dept of Public Safety of Texas"," ","Yes","","Y","","Y","","Y","Unknown"," ","10/[XXX]/2021: In this report, the entries above are based on unconfirmed allegations.  Toyota was contacted by Enterprise Rental Car claims regarding this case. According to communications between Toyota and the Enterprise Rental Car claims handler, the rental driver alleged that they were driving 5570mph with the cruise control engaged when the ""Lane assist jerked him off the road and he lost control of veh causing him to hit a guard rail"". The driver alleges they suffered burns on both shins from airbag deployment.
11/[XXX]/2021: This update report is being submitted under SGO 2021-01 - Request 3 based on the EDR data and police report that have been received since the original report.  The original report ID is 1306-1376-1.
The Event Data Recorder (EDR) data was collected from the vehicle, which included vehicle operation data recorded 4.6 seconds prior and up to the airbag deployment trigger timing. This EDR event recorded that the cruise control was OFF at the time of, and during the 4.6 seconds leading up to the airbag deployment trigger."," "
"13781-1375","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJYGDEE0LF"," ","N/A","Tesla","Model Y"," ","2020"," ","39c878ddb7cef4a","13988"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","7:37"," ","a0b0bebd0520205","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","North Hills"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Unknown","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1374","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJ3E1EB6JF"," ","N/A","Tesla","Model 3"," ","2018"," ","7ed9448ae8c92a6","16115"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","SEP-2021"," ","OCT-2021","2:41"," ","342474f980afa03","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Westminster"," ","CO ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"62-1373","1","Honda (American Honda Motor Co.)","1-Day","","","OCT-2021","2HKRW2H51HH"," ","N/A","Honda","CRV"," ","2017"," ","763ebd20ae221aa","","Y","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","OCT-2021"," ","OCT-2021","","Y","efa7a0893492745","","Y","","Y","","Y","","Y","NY ","","Y","Highway / Freeway","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Passenger Car","Moderate","Unknown","Stopped","Unknown","Unknown"," "," "," "," "," "," ","Y"," "," "," "," ","Proceeding Straight","Yes","No","Unknown","50"," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Y","No",""," ","Unknown",""," ",""," ",""," ","Unknown"," ","Customer was driving on a highway at 50 miles per hour and rear-ended the car in front of her that stopped suddenly.
2/[XXX]/22 Update - Changed the 'AUTOMATION SYSTEM ENGAGED AT THE TIME OF THE INCIDENT' field from 'ADAS' to 'Unknown, See Narrative'."," "
"13781-1372","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJ3E1EBXMF"," ","N/A","Tesla","Model 3"," ","2021"," ","34738293223d957","1733"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","17:20"," ","51f9bec2751359a","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Lisle"," ","IL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"62-1370","1","Honda (American Honda Motor Co.)","1-Day","","","OCT-2021","5J6RW2H89LL"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]","Honda","CRV"," ","2020"," ","e0c03ba2fe062e6","","Y","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","AUG-2021"," ","OCT-2021","","Y","045cf7934115d4b","","Y","","Y","","Y","","Y","UNK","","Y","Intersection","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","No Injuries Reported","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Proceeding Straight","No","Yes","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y"," "," "," "," "," "," "," ","Y","No",""," ","No",""," ",""," ",""," ","Unknown"," ","Customer drove through an intersection and another vehicle crashed into them.
2/[XXX]/22 Update - Changed the 'AUTOMATION SYSTEM ENGAGED AT THE TIME OF THE INCIDENT' field from 'ADAS' to 'Unknown, See Narrative'."," "
"13781-1357","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJYGDEE5LF"," ","N/A","Tesla","Model Y"," ","2020"," ","b7fa0dbb4123d4b","12570"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","SEP-2021"," ","SEP-2021","04:58"," ","e6c8558386723f1","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Petaluma"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","Work Zone","55"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Heavy Truck","Unknown","Unknown","Stopped","Unknown","Unknown"," "," "," "," "," "," ","Y"," "," "," "," ","Proceeding Straight","Yes","Unknown","No, see Narrative","58"," "," "," ","Y"," "," "," "," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1345","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJYGDEE2MF"," ","N/A","Tesla","Model Y"," ","2021"," ","ffc635e9f915c7c","987"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," ","Y"," "," "," "," "," "," ","","SEP-2021"," ","SEP-2021","20:49"," ","f3409635e47bcff","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Bee Cave"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","55"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Unknown","Stopped","Unknown","Unknown"," "," "," ","Y"," "," "," "," "," "," "," ","Proceeding Straight","Yes","Unknown","Unknown","54"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1343","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJYGDEE9MF"," ","N/A","Tesla","Model Y"," ","2021"," ","baa23c293ce6cac","15310"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","SEP-2021"," ","SEP-2021","19:06"," ","bcc71773aedf22a","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Manassas"," ","VA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","55"," ","Daylight","Y"," "," "," "," "," "," "," ","","Pole / Tree","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Lane / Road Departure","Yes","Unknown","Unknown","60"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1356","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJSA1H20FF"," ","N/A","Tesla","Model S"," ","2015"," ","5efd909a49ab2d5","63152"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","SEP-2021"," ","SEP-2021","13:43"," ","86316df360cd024","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Lincoln"," ","NE ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1355","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJSA1E23GF"," ","N/A","Tesla","Model S"," ","2016"," ","a9efc873ac969e9","61112"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","SEP-2021"," ","SEP-2021","00:30"," ","22d0ea4227aabee","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","Other, see Narrative","","Y","Daylight"," "," ","Y"," "," "," "," "," ","","Van","Unknown","Unknown","Changing Lanes","Unknown","Unknown","Y"," "," "," "," "," "," "," "," "," "," ","Unknown","Yes","Unknown","Unknown","55"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1353","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJYGAEE6MF"," ","N/A","Tesla","Model Y"," ","2021"," ","46d2197d904307b","19043"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","SEP-2021"," ","SEP-2021","19:43"," ","aadd6f9f76f5998","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Phoenix"," ","AZ ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Wet","No Unusual Conditions","65"," ","Daylight"," "," ","Y"," ","Y"," "," "," ","","Other Fixed Object","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Lane / Road Departure","Yes","Unknown","Unknown","75"," "," "," ","Y"," "," "," "," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1352","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJ3E1EA2JF"," ","N/A","Tesla","Model 3"," ","2018"," ","3976a8757ce8a51","45599"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","SEP-2021"," ","SEP-2021","15:40"," ","09074be853573e8","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","El Monte"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","65"," ","Daylight"," "," ","Y"," "," "," "," "," ","","Other Fixed Object","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Lane / Road Departure","Yes","Unknown","Unknown","80"," "," "," "," "," "," "," "," "," ","Y"," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1351","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJ3E1EA1JF"," ","N/A","Tesla","Model 3"," ","2018"," ","8fc1ff580ecf94f","48645"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","SEP-2021"," ","SEP-2021","01:11"," ","89daf68273328d6","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Corona"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","45"," ","Dawn / Dusk","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Unknown","Proceeding Straight","Unknown","Unknown"," "," "," ","Y"," "," "," "," "," "," "," ","Lane / Road Departure","Yes","Unknown","Unknown","38"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"62-1358","1","Honda (American Honda Motor Co.)","1-Day","","","SEP-2021","1HGCV3F98MA"," ","N/A","Honda","Accord"," ","2021"," ","4b7292da3b2d49a","","Y","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","AUG-2021"," ","SEP-2021","","Y","97e12f41820e555","","Y","","Y","","Y","Chesterfield"," ","NJ ","","Y","Street","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Pole / Tree","No Injuries Reported","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Other, see Narrative","No","Yes","Unknown","40"," "," "," "," "," "," "," "," "," "," "," ","Y"," "," "," "," "," "," "," ","Y","No",""," ","No",""," ",""," ",""," ","Unknown"," ","Customer was driving at 40 miles per hour and swerved to avoid hitting a deer. As a result, the customer hit a tree. Customer alleges that while the Lane Keep Assist (LKAS) and the Adaptive Cruise Control (ACC) were engaged, and the Collision Mitigation Braking System did not engage.
2/[XXX]/22 Update - Changed the 'AUTOMATION SYSTEM ENGAGED AT THE TIME OF THE INCIDENT' field from 'ADAS' to 'Unknown, See Narrative'."," "
"13781-1357","1","Tesla, Inc.","1-Day","","","SEP-2021","5YJYGDEE5LF"," ","N/A","Tesla","Model Y"," ","2020"," ","b7fa0dbb4123d4b","12570"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","SEP-2021"," ","SEP-2021","04:58"," ","e6c8558386723f1","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Petaluma"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
